filename,tempo,beats,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
pop.00026.au,75.99954044117646,36,0.3349410620057886,0.1957000344991684,2525.9715481716225,2848.66807876144,5554.558079013884,0.103542079866486,-73.33976877891128,97.46446315718916,16.871232962833854,-0.5729764121662441,7.188893321615915,4.876618898729195,0.7494840482622872,-5.546152607967423,0.9987515278629664,4.925742872362778,-5.82950150011938,-4.917738469322834,-0.0263556397216766,-3.0438399084886165,-0.1591942660797289,-2.3829451824696446,0.7212181378458016,0.6832568187525428,1.9693337684338816,0.8057383336555916,1
pop.00067.au,112.34714673913044,56,0.4474607018695761,0.1915172934532165,3889.624969187498,3271.614422137673,8056.984613849651,0.1910423066224845,-52.51793440474893,37.48890706620479,14.11627941900546,18.180391348181864,16.781204441371116,5.961240383363041,6.443281617105381,2.720166272587305,-0.4362643808745485,3.2229061268994066,-3.929148126448644,1.6018063079928715,0.2974030397924221,-0.1616416668230426,-0.5097915647355664,-1.5459803935594074,2.07482837328776,1.2206203649145786,4.581011691287971,1.6373122754105678,1
pop.00006.au,92.28515625,42,0.3746288121515346,0.0939827188849449,2125.267705090991,2673.801945534496,4978.811560474313,0.0676953578511996,-169.1222211991199,94.64831481808248,24.50824752182197,27.420904429443187,11.644343124680498,14.908939015422057,4.239871413412824,12.359824071652572,10.696877158594155,5.129888199709952,-0.3326747585377433,1.2545325332676858,-4.152501247740183,-3.1281815449606225,0.2950322373358774,-3.5515939798795166,-2.8063682612143728,-5.756840532849224,-5.214618397823369,-0.096053089517008,1
pop.00013.au,143.5546875,69,0.3562696724511613,0.1731170564889907,2149.835157867053,2917.446756528263,5223.143416366341,0.0516591736406733,-161.63830180032727,85.56788685308749,53.28804555209317,32.21827598257155,27.192961315583695,11.30549760115659,7.904154169949583,8.768304788626159,1.2608702173359736,13.211986582463732,0.0745719709859488,4.824239032218656,3.093149103869701,2.34441187555433,3.683328028301094,-2.869112702303114,-2.6138644259940795,-3.14756553212255,-1.187718940538553,-1.4769095421422254,1
pop.00032.au,95.703125,47,0.4266553846782424,0.0979382768273353,4225.662022831988,3404.260171954996,8483.157036843315,0.2287367120984907,-113.1412146713298,41.587728545534745,21.518194777178078,11.092423471175891,17.441129564977143,0.6076300156465546,3.02874964144782,0.0840714391404188,3.456909570190352,0.2912620230673398,0.616375694513302,1.25665183272544,2.8961055258607424,-0.767988705237549,0.2223268680696954,-1.4071123725241264,-0.7607953113379614,-0.8707087445123045,-1.539565117482907,1.0682727701397303,1
pop.00072.au,117.45383522727272,54,0.4807382716994685,0.2345530688762664,2569.175433227925,2559.4601505741184,5351.72597217855,0.1316564223345588,9.699895805386143,88.82650405337394,-20.295041477341904,5.107098823622001,-2.914887919735249,-0.1884224034475432,0.3283023239234886,1.6070035517761507,-2.2601067544513893,-0.9396935898950856,-6.208670765523342,-2.9730920331119264,-1.8137221089862203,-0.3229562331888375,-1.3454617848871606,-1.6789597486857015,-0.1836312980861014,1.719161417519799,-0.1287835658288419,-3.899762164192645,1
pop.00002.au,83.35433467741936,41,0.4178297521788388,0.2152150422334671,3213.614161294748,3269.6752700349,7424.096774169166,0.1188685178018575,-59.59367076390191,62.98097230966656,31.13754615617504,16.93627540317393,8.896950051282463,10.802464942296767,10.564232839660994,5.171701218891695,5.409763428483479,6.159843758322708,2.274726022262372,4.252082705123233,4.122022214558758,5.728729962227212,5.064749355307815,5.669533518475081,1.414350196083184,2.8177457487990583,-1.401512879332505,-3.374992050528756,1
pop.00097.au,99.38401442307692,46,0.4669472972457055,0.2042655795812606,3510.0385397133987,3310.2634621117923,7587.279120761174,0.1372482252563854,-125.51094023378914,51.19603274599919,38.51405184555422,14.489195907454247,16.230235583761292,4.639316840089793,12.30401292151661,1.1709943710792694,1.725112767324447,9.77132748217603,-2.82146066816465,2.0816167844431037,0.8571264363584317,-0.5007844159771859,1.3430643658594168,-0.8624550032182152,0.484692991133039,4.1300486986904925,1.750837233755636,8.236011449572434,1
pop.00048.au,129.19921875,62,0.4650283924265131,0.1565345078706741,4052.820143139757,3426.2049714637287,8382.19931398752,0.2107145232681888,-52.62808748743547,47.77591854961699,13.456290188358748,2.2210462640987423,13.257573982828488,9.135441325399611,14.444627038090053,0.8726244030080934,9.461508633303673,7.006985731021025,-0.6898544432785342,1.728957591271831,8.493653164994006,6.921493062407038,3.178398146010448,2.267859042605094,-0.8965618302538066,2.0383384853309345,2.286474048418238,3.472418361908348,1
pop.00046.au,117.45383522727272,57,0.4149455582823476,0.2034517377614975,2838.0180951192765,3045.761494558615,6485.694115228328,0.1221802891592492,-72.14885961131819,81.30890926007199,16.727249738739204,8.680733250056447,14.164565519992133,-1.045104728658366,12.84560227555944,-0.5276904247176807,3.1435022455441985,3.153879688243161,-3.47577684761777,-1.1423598010942175,-0.6883009411159138,-4.001556053952464,-1.089971108566214,1.7796112846905214,3.495010257299729,5.90798027515556,6.344579254066828,2.4453064126627178,1
pop.00015.au,103.359375,49,0.3867995248912074,0.1962012201547622,3207.1786148041806,3125.904905818208,7019.815885467057,0.1415837999467879,-45.726347286116,65.27556962265598,12.94375459713765,14.517320544349916,7.018488100850068,4.4082197738085656,6.613420835647983,3.2961331606120714,7.73369639925869,4.057348213056295,3.6549737299812968,2.603803741734239,4.057097153713563,2.3999476653794307,1.787802613150621,-2.373341596870506,-1.344780663202795,-2.8714242810642268,-0.842738860404624,-2.598197871087081,1
pop.00033.au,99.38401442307692,47,0.4229165622687668,0.1399853676557541,2835.031944989499,2731.74381490059,5944.989051464541,0.1370626632643188,-68.97233133968966,73.77079519294954,-12.46850326909753,9.537783937236371,-0.0429533406718883,12.719352900689282,3.164009190772631,-0.0845775869311059,2.5227692542194946,2.87591225194501,-1.6718185948769135,-3.026064285958653,1.609468208010655,1.0853350675433024,0.9365841404835952,-0.4113831558101628,-1.2341902924186985,-0.7568456713339141,-1.7072741426752172,-1.0463048832942006,1
pop.00062.au,161.4990234375,79,0.3296432115909833,0.3980118632316589,2468.524670525924,2625.135158496729,5481.708519525203,0.0982087787828947,-6.910643015766998,68.86966472287942,3.766723153218579,28.205854109484,2.2952401556630373,13.618962791282978,1.0382835905174477,6.009476363003819,2.759500200488579,15.026862383514128,-8.78501300350619,0.7957051766412062,-7.226571596846651,2.9204227100772635,0.5582140732591496,11.373525011160291,11.489994171067558,14.18365155002308,-0.9208252079490764,0.8123448223621031,1
pop.00068.au,129.19921875,63,0.4073874006848689,0.24575836956501,3262.945936996516,2931.013876477142,6714.767730051519,0.1550565075948142,-29.232536533541595,53.86708412702334,-1.6994265791332357,15.505804681593345,1.0889777693140583,0.5443019627070954,4.901302295527525,-3.2236218066987066,-1.6917962682703465,2.2339101143986606,-7.121918763823099,-5.989364383672288,-2.9808370208131465,-3.7970378385414594,-4.894411613063623,-6.723741434151958,-0.4184477834284179,-4.012474949127423,4.379803912397684,4.461164126406559,1
pop.00020.au,107.666015625,53,0.4123019949893891,0.2481757700443267,3487.406796944688,3132.2059930039254,7444.029986969089,0.1797498578995743,13.560701420855136,58.194779685962864,-2.20487903533224,5.011280378690515,8.074843600360962,-0.4817630197047016,4.100105578857865,2.2550288789689548,4.294708429987563,3.5918356979558443,-0.5043072294270057,2.417479518581985,1.8767153610756684,2.172739119954722,1.9414757674193317,-0.1741864448393995,-0.6175652358840218,0.7521358235143863,0.7341609813775551,2.025039342517449,1
pop.00056.au,89.10290948275862,44,0.4729578923149319,0.2500217258930206,3681.0439984188665,3221.525265134618,7565.829250465606,0.1456242139125386,-80.41471232786562,35.95592246381513,20.390457337172453,26.379686474000263,17.383705537456308,4.596244859723383,13.504854047189982,3.6237102183400176,7.320312250295744,5.479349832938524,3.961147162368285,5.323691853688407,3.5452348394973745,0.5163805101531962,0.1878698913930701,-1.124468429331642,3.526941132317396,1.4433944066518587,0.4812795948870282,-1.7946952911419265,1
pop.00074.au,83.35433467741936,40,0.3494008022360776,0.2104372233152389,3419.368447119381,3368.739507287662,7789.127900209221,0.1308480372000774,-93.61515141255876,59.6889292217224,32.07971402755316,13.124775138708294,13.2661248485046,-6.870564150872583,2.337177877409914,-7.896366275586776,2.2858986253323117,4.484694049638249,-4.039844721317804,2.6745553083193068,-3.085623755454945,-5.751634508743368,-1.5189378217608402,-1.1888476991686872,-3.051285410540091,-1.0857824241604226,2.3897411145489342,4.761807338213287,1
pop.00044.au,117.45383522727272,58,0.4561002723221085,0.2228762954473495,3143.571032145674,3016.4226492338603,6689.351217075029,0.135637501814048,-47.9119410504452,54.15833722756703,-4.004721418505631,21.51317286429533,13.88732797881654,6.00333883764039,13.755085710143618,1.0682765581222513,6.724316327031273,6.23425465265951,1.6247381591520993,0.4561739611591611,2.4180604900483558,-5.5945613840559405,0.3074238185676557,-1.0027136719617733,0.6417142211146456,1.2601636971096133,2.0828045126930563,3.034324574666145,1
pop.00017.au,107.666015625,54,0.4353135784441107,0.1431451290845871,2789.1815621104297,2795.465795566145,6112.296373113391,0.126229773364938,-53.09501838285227,78.30760372241711,2.2482508801293224,18.838200504818094,3.866141877158664,2.515262460227445,-3.799224444829688,6.814349944038801,-0.8089411276483404,8.755645492859035,-4.799815517824261,-2.151328783336534,1.2856139473708117,-1.745002163054138,-1.9418169799150065,-1.5886998608871878,2.630273020706659,2.4297685830012368,4.025074968798736,3.91806348437489,1
pop.00053.au,161.4990234375,75,0.2773336432669036,0.1722375750541687,2639.3066307520658,2753.409622994132,5625.532649840364,0.1070008646962074,-145.9112470863231,62.56109528174561,-23.10788095940292,-18.76846058738732,-14.764737095059818,-28.42454641854517,3.15734737019119,-24.94753742511226,-13.628101210595728,-4.614792360176705,-24.387199029512253,-15.805227189053142,-17.465421211338445,-11.69965455307084,-8.26259131887218,-13.840136669764126,-9.898051551639426,-11.975698019042303,-5.027522443685874,-2.899675867336517,1
pop.00092.au,107.666015625,54,0.473437842354017,0.2271655350923538,3271.287004378033,2989.795399051021,6883.425043537151,0.1453589093943498,-25.91711571041816,60.86746698932899,6.059362775465515,17.7080572938162,5.127304929951987,10.426381346528876,2.450536137265535,4.924030699808074,8.113389007558856,3.85087383592964,-0.1878197156161559,7.257133687790157,4.952408529362552,0.9267798833798976,-2.286662948657316,1.557090925789342,0.2226472478563571,1.9296874009645557,2.373883617464085,5.433611424199969,1
pop.00016.au,107.666015625,34,0.3886425932290205,0.1466078162193298,3490.338581433319,3205.7953777954563,7499.379652277234,0.1534159279460139,-96.98159580314584,51.78691379034146,18.739200288239044,20.48351766166712,5.611381478903896,3.574459351508132,5.573046126929802,0.7347691833765214,7.33527679740251,1.6558994032650167,-2.70078369493552,-0.4427597566458128,-1.081164614160526,-3.4539033951330422,-2.4811815716324506,-3.3071958478640044,-2.231455982582556,-2.641644305272742,-2.741851193289776,0.3068485732709216,1
pop.00095.au,103.359375,51,0.3657124499061959,0.3039201498031616,3046.1488168934807,3306.480613774832,7384.647012716477,0.1063935365470201,-36.62272336077052,73.08217142989669,39.13350434216566,20.34182056929343,12.504605785232624,2.150093320571677,11.739913473898294,-2.4243800623535687,6.652705074118475,3.179702596755145,-5.391147703599342,-3.155386649551829,-5.774647112532375,-7.681010220177849,-7.607765856127999,-6.850215716419849,-6.112240294823159,-1.5649336611828313,2.133322433278309,-1.5622069085169503,1
pop.00005.au,172.265625,81,0.3232846372979147,0.1395810693502426,2289.822524471193,2435.7587190222143,4746.421299039764,0.1067805334510448,-113.61651959215456,90.02956818531416,-5.5358268782954605,25.595576560007757,2.6166124559273616,3.185808684245726,1.1349041957032482,6.138381442054491,2.802692223134068,-1.865761494402545,-7.130451126329098,-3.441160901879492,-5.912328092940666,-4.343137716797695,-4.9462890469699206,-4.376622447177822,-3.3134889243829275,-5.441469599846938,-0.5705594098464052,-2.177703918713493,1
pop.00077.au,112.34714673913044,54,0.4446219355317522,0.2310902774333953,4037.059458316234,3342.385927502513,8331.391287883369,0.2139257661329334,-34.17849850062731,40.39861915223866,17.50680066288718,13.420733577724526,13.243041000816824,7.451864833871192,18.187232132857915,2.7287059594953127,4.3404821774817135,5.824502500029987,-1.1265222679157714,3.1089256154174643,2.412265682990603,-2.0924117606869945,-1.286772930406243,0.1544972712971591,2.3404285293345253,4.335396401259243,2.1429618239023966,2.938992822645867,1
pop.00047.au,112.34714673913044,53,0.4334871582246155,0.2159368842840194,3150.247439048178,3220.167077549846,7292.222571594427,0.1273552389705882,-45.055028503246376,69.765293562481,11.874172696436318,8.199661729299892,12.614831148884685,7.752066365415375,11.302968025203684,0.2465455979320628,9.659887385217486,2.811097875841132,3.8576676004527735,-0.8375096689589555,2.1215875324494298,1.1269692505728568,0.0074896944066497,0.7628661391097334,-1.476881934373738,3.6543679833321416,4.453744090688084,4.202001836772982,1
pop.00071.au,112.34714673913044,56,0.4474607018695761,0.1915172934532165,3889.624969187498,3271.614422137673,8056.984613849651,0.1910423066224845,-52.51793440474893,37.48890706620479,14.11627941900546,18.180391348181864,16.781204441371116,5.961240383363041,6.443281617105381,2.720166272587305,-0.4362643808745485,3.2229061268994066,-3.929148126448644,1.6018063079928715,0.2974030397924221,-0.1616416668230426,-0.5097915647355664,-1.5459803935594074,2.07482837328776,1.2206203649145786,4.581011691287971,1.6373122754105678,1
pop.00034.au,95.703125,47,0.3407629239792902,0.1875475198030471,3141.5125152923074,3230.4867792979785,7236.939572549826,0.131055518938661,-59.60667810179042,77.30586058692923,26.39099743459858,3.171963261729379,6.755119719519779,-0.0572315737668915,-0.6183010374956961,-0.6931631540088933,4.142455662115606,-0.4328516537366074,-4.539687216149766,-3.564523256561908,-2.2071559291916447,-3.568628700451192,0.2536413969263547,-4.672114835627833,-4.592618982161841,-3.731912257907571,-1.379972483055509,-0.8441450568040029,1
pop.00087.au,103.359375,50,0.352268230599635,0.1909922063350677,3587.403427876467,3336.23827751608,7946.976945717637,0.1464783281733746,-47.02842387409829,55.77934372340588,27.61931120486685,19.197856501549435,15.188834845777269,3.17494935422626,5.625667104020182,1.6106680465397047,4.1492587031404,1.6229181230400809,-1.583767826742866,-3.003377343547419,-7.637129965679243,-3.844120174822585,-8.116399249920892,-3.3699907811459764,-2.2702804204035685,4.505538471815836,1.4376734481731284,-0.3859471268905629,1
pop.00019.au,92.28515625,46,0.3765492453819232,0.2110271155834198,3131.1181095646075,2944.848511784318,6552.618710544456,0.1560534781346749,-25.12641720522785,70.814152982039,2.9381979728401086,7.54991932008551,1.4553221032517352,2.839986671549961,1.903799918362333,-6.825946350471317,0.2953801507410889,-1.9521340304820305,-6.651388275416918,-0.2466526810406643,-0.7577714535935713,-4.255635323289663,-2.442168893265379,-5.679861747932158,-1.5744220989294735,0.6700579412104385,1.6902814466386495,0.787277239926024,1
pop.00061.au,95.703125,48,0.45551324315309,0.2208440005779266,2949.223952581628,2908.897370792016,6067.779975631289,0.1119513260690789,-65.1576942737662,65.47309368571091,4.124917795009269,32.741208790907564,16.918522130214257,-5.836126877147939,14.96165819929873,-0.246208687088746,9.035303930693958,8.440044014502577,-6.574475203960112,-4.483251171536051,-2.6301220795638245,3.4530145312455978,1.6008809049880195,-0.6963699420947052,3.205886414164665,1.0476184379719258,-1.1680490824730254,-4.721069907549799,1
pop.00076.au,215.33203125,109,0.4757255524704782,0.2453909516334533,3544.0579431444817,3311.2943543954666,7780.461285948384,0.1428192422116873,-38.26625162995728,47.79870040415428,20.05059605695069,23.84601175286937,19.796243412738622,13.665193476301464,14.685851283598115,4.5727081765442,7.712964740894688,8.956256861251706,5.423140018254919,1.1492611954776866,1.0844592690075172,4.390892048952108,4.586980106234381,2.5464826435263457,-0.2509511101899652,4.624969624716337,3.012944118823056,-1.3067203891278358,1
pop.00035.au,107.666015625,47,0.4120954408549168,0.2826452255249023,3194.109243756,3052.8402189088174,6993.491044649768,0.1593799886319659,24.49084872483512,68.96283898286745,-4.211277634730912,-1.029356810518914,5.253344427661398,2.989242294705392,4.33764883307539,4.283515255443044,6.419133338625055,3.6285228094042425,0.1081436438204706,-0.0086053628324844,2.069138326464505,1.5527784164465446,4.000854848656665,2.817994987503114,2.20169296358388,1.577578962731156,-0.471415258300053,0.527109059922256,1
pop.00073.au,129.19921875,63,0.4234593031857489,0.2598737180233001,3671.164312661109,3295.563300370084,7879.035689882449,0.1618973581414473,-8.508436112193317,54.25087055165414,20.967983924251243,13.106076302103872,9.725390896147342,6.011661762182776,10.718410192542166,6.103828771986841,0.6979367172181405,5.003483769236263,-3.4517638193417066,0.8710437852574021,-1.940017224558357,-2.7848994466187635,-2.675062861416788,-3.317282224936231,1.7058860307049684,-0.149544337194277,4.846445470788574,2.909008097419217,1
pop.00030.au,95.703125,48,0.357725481780696,0.2031977921724319,3070.5832512519023,2975.8618355953854,6652.934770613632,0.1487398413312693,-18.14194120553406,72.29702024399177,-4.864360423956409,-0.3575808536704984,1.6996962271834355,-0.9174567454629458,-1.3227538377915105,-0.3424423819570685,0.6478435796782946,-0.1798726065493452,-1.2161977589767667,-1.0567745662897208,2.520512237394108,1.2478706146200356,1.7548806658259233,-3.441155625078012,0.3960958995158197,-0.8518320246971265,0.9242579492884948,1.660562179998588,1
pop.00079.au,112.34714673913044,53,0.351970834277156,0.0375804677605629,1995.1533802639976,2424.9694783820937,4383.26516166191,0.0725509596313854,-273.2610249664131,103.14837332854088,8.724170148868664,31.702222505989948,12.516583848249764,3.4902085598643846,3.938914364077412,-0.1595525942519609,-3.9159914609128825,3.237990965379256,-6.36943133146947,-1.5350795011920173,-3.2154070617695014,-6.77948746590378,-3.8174036334993215,-6.237344182130864,-5.614314699434607,-4.016944338574982,-2.3904104757213487,-3.0844757172025514,1
pop.00041.au,107.666015625,52,0.2823205186746402,0.0833280906081199,2053.694268406237,2559.464985300317,4506.672748766448,0.0753657574255031,-204.7403707252684,101.61041942888832,26.382411591153755,9.183023295929392,10.462717720063171,5.113366436749057,-9.44591270619502,9.311326091465157,-12.486794164965756,-2.4917654570389547,6.213549582755127,-9.49398292415779,-2.557299116080784,-9.050025975321788,-10.189898458063816,-4.044200481727574,-7.752126551623203,-5.13580068275816,-1.8350572056736203,-4.427985026289829,1
pop.00059.au,89.10290948275862,44,0.4753609333588688,0.2519322633743286,3727.4660374363143,3223.7919884751173,7633.162176645947,0.1447874842782507,-77.93016037178391,32.351664488755056,20.07628448938456,27.63414432767325,16.263079184722685,5.321342563670884,13.48376500834575,3.502218407646942,7.340210337920917,5.269128079014391,4.002575048667435,5.274291337564973,3.7553632747998056,0.7835574959418053,0.3991578658668336,-0.7164450469550536,3.064025301902791,1.4062714104787748,0.5470487343004761,-1.9014537373302856,1
pop.00011.au,184.5703125,85,0.2257031819577745,0.0558173544704914,2200.4873847499075,2579.638044087188,4626.722022844911,0.0871253235052244,-240.65075862131,97.1259129846574,0.4167897529157354,-0.2629494450470935,-10.4749522335292,-15.736810158002246,1.396344787645176,-17.87414208338243,-9.088578424769503,-8.764897291061397,-14.264684527534738,-5.508787127688375,-8.373571860908326,-9.31673345574879,-3.170165815373545,1.7608278282755954,1.5825995325278346,5.623298922479536,4.959948232032324,3.7278132667133135,1
pop.00050.au,143.5546875,69,0.4139645605610394,0.2083985656499862,3046.372430185827,3095.359021542908,6630.568239194321,0.1186580126499613,-78.16869885132068,65.9821373444957,24.572761993918046,25.650571829515226,13.855446310030729,3.604993474519772,16.228767831152002,0.5959512940805874,3.328323850337213,4.162308915485216,2.71243280803652,3.650224302576844,1.3981078757780694,2.0122312075140174,-1.8059707461419745,-3.953113043334728,-0.9486823611440884,-1.0136804306732623,-0.4652332751153979,-0.7540629393346098,1
pop.00064.au,129.19921875,57,0.3465235606581514,0.1691499352455139,3647.815014494343,2886.664831539905,7112.748656848636,0.205950001814048,-88.42356620730467,34.3361253681444,-11.279711441385532,2.2003316216191284,-4.857833612564247,-6.126402353256951,0.333286750216851,2.437544495353152,-8.184301092969488,5.634673526771233,-9.393244014713789,-7.359533993076018,-3.948139206962809,2.376556544889175,1.2388618506460003,10.806244348292902,9.386409528067457,5.291311611445693,-2.9380846725365664,-5.5726013577083,1
pop.00060.au,129.19921875,61,0.3903835010028046,0.2736712098121643,3498.3376783149206,3295.496997570114,7664.586986624419,0.1360222311580882,-46.673186189166,55.87584285281616,26.118154699800872,16.54463715841884,7.105833215833009,-3.3307831440837563,9.25273073134808,-0.8711791437305879,8.314912311095004,7.151456352407607,-0.5329463797911989,1.7601812984764094,-1.82506416389947,5.208731643695909,-3.1075809813643707,-0.8677016223187726,-3.8647496552883807,-2.34795392085792,-0.2256902114492142,2.2169530148336487,1
pop.00086.au,129.19921875,65,0.3877264982590818,0.1325288116931915,3594.152473909577,3170.8543504642844,7634.40383580447,0.1852324400154798,-50.4214434453456,56.4137223714219,12.562734590735896,11.289535154659852,-2.737635569233533,1.3649325364114064,4.539498749097513,-0.9632826580389668,2.2895380634639,2.739168880592933,-1.9867597907971484,2.5973767805774948,-4.018104504813004,0.6855707824273191,-1.3948763255682075,3.323455584702061,3.0235115833182453,2.627072989033917,2.0754475841157864,1.360680435696084,1
